Technique_ID,Technique_Name,Sector,Count_Unique_Sources,Sample_Sources
T1218.010,Regsvr32,Finance,10,TA551(intrusion-set); Deep Panda(intrusion-set); Cobalt Group(intrusion-set); WIRTE(intrusion-set); APT19(intrusion-set)
T1218.010,Regsvr32,Government/Public,9,Operation Dream Job(campaign); Kimsuky(intrusion-set); APT32(intrusion-set); Leviathan(intrusion-set); Deep Panda(intrusion-set)
T1218.010,Regsvr32,Healthcare,3,Leviathan(intrusion-set); Deep Panda(intrusion-set); APT19(intrusion-set)
T1218.010,Regsvr32,Manufacturing/Industrial,4,Kimsuky(intrusion-set); Leviathan(intrusion-set); APT19(intrusion-set); Koadic(tool)
T1218.010,Regsvr32,Retail/Consumer,1,Koadic(tool)
T1218.010,Regsvr32,Technology/IT,1,WIRTE(intrusion-set)
T1218.010,Regsvr32,Telecom,2,Deep Panda(intrusion-set); APT19(intrusion-set)
T1218.010,Regsvr32,Transportation/Logistics,3,Kimsuky(intrusion-set); Leviathan(intrusion-set); Cobalt Group(intrusion-set)
T1218.011,Rundll32,Education,5,C0021(campaign); Kimsuky(intrusion-set); APT41(intrusion-set); HAFNIUM(intrusion-set); APT19(intrusion-set)
T1218.011,Rundll32,Energy/Utilities,9,2015 Ukraine Electric Power Attack(campaign); Operation Spalax(campaign); C0021(campaign); MuddyWater(intrusion-set); FIN7(intrusion-set)
T1218.011,Rundll32,Finance,15,Operation Spalax(campaign); APT38(intrusion-set); APT41(intrusion-set); FIN7(intrusion-set); Carbanak(intrusion-set)
T1218.011,Rundll32,Government/Public,19,Operation Dream Job(campaign); Operation Spalax(campaign); C0021(campaign); SolarWinds Compromise(campaign); APT3(intrusion-set)
T1218.011,Rundll32,Healthcare,6,C0021(campaign); APT41(intrusion-set); FIN7(intrusion-set); Wizard Spider(intrusion-set); APT19(intrusion-set)
T1218.011,Rundll32,Manufacturing/Industrial,8,SolarWinds Compromise(campaign); Kimsuky(intrusion-set); Aquatic Panda(intrusion-set); Daggerfly(intrusion-set); APT19(intrusion-set)
T1218.011,Rundll32,Retail/Consumer,15,C0018(campaign); Water Curupira Pikabot Distribution(campaign); APT41(intrusion-set); FIN7(intrusion-set); Wizard Spider(intrusion-set)
T1218.011,Rundll32,Technology/IT,3,SolarWinds Compromise(campaign); APT41(intrusion-set); Aquatic Panda(intrusion-set)
T1218.011,Rundll32,Telecom,8,SolarWinds Compromise(campaign); APT41(intrusion-set); MuddyWater(intrusion-set); Aquatic Panda(intrusion-set); Daggerfly(intrusion-set)
T1218.011,Rundll32,Transportation/Logistics,11,Operation Spalax(campaign); SolarWinds Compromise(campaign); APT38(intrusion-set); Kimsuky(intrusion-set); APT41(intrusion-set)
T1218.012,Verclsid,Retail/Consumer,1,Hancitor(malware)
T1218.015,Electron Applications,Finance,1,Lumma Stealer(malware)
T1219,Remote Access Tools,Education,1,INC Ransom(intrusion-set)
T1219,Remote Access Tools,Energy/Utilities,5,Night Dragon(campaign); MuddyWater(intrusion-set); FIN7(intrusion-set); Sandworm Team(intrusion-set); OilRig(intrusion-set)
T1219,Remote Access Tools,Finance,11,Night Dragon(campaign); C0027(campaign); FIN7(intrusion-set); Scattered Spider(intrusion-set); OilRig(intrusion-set)
T1219,Remote Access Tools,Government/Public,3,MuddyWater(intrusion-set); Sandworm Team(intrusion-set); OilRig(intrusion-set)
T1219,Remote Access Tools,Healthcare,3,FIN7(intrusion-set); Scattered Spider(intrusion-set); INC Ransom(intrusion-set)
T1219,Remote Access Tools,Manufacturing/Industrial,4,Night Dragon(campaign); Scattered Spider(intrusion-set); OilRig(intrusion-set); INC Ransom(intrusion-set)
T1219,Remote Access Tools,Retail/Consumer,3,FIN7(intrusion-set); Scattered Spider(intrusion-set); TrickBot(malware)
T1219,Remote Access Tools,Technology/IT,1,Scattered Spider(intrusion-set)
T1219,Remote Access Tools,Telecom,4,C0027(campaign); MuddyWater(intrusion-set); Scattered Spider(intrusion-set); OilRig(intrusion-set)
T1219,Remote Access Tools,Transportation/Logistics,3,FIN7(intrusion-set); Cobalt Group(intrusion-set); RTM(malware)
T1219.002,Remote Desktop Software,Education,1,Kimsuky(intrusion-set)
T1219.002,Remote Desktop Software,Finance,3,Evilnum(intrusion-set); Storm-1811(intrusion-set); RTM(intrusion-set)
T1219.002,Remote Desktop Software,Government/Public,3,Kimsuky(intrusion-set); Mustang Panda(intrusion-set); Thrip(intrusion-set)
T1219.002,Remote Desktop Software,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1219.002,Remote Desktop Software,Retail/Consumer,1,C0018(campaign)
T1219.002,Remote Desktop Software,Telecom,1,Thrip(intrusion-set)
T1219.002,Remote Desktop Software,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1220,XSL Script Processing,Finance,2,Cobalt Group(intrusion-set); Astaroth(malware)
T1220,XSL Script Processing,Government/Public,2,Operation Dream Job(campaign); Higaisa(intrusion-set)
T1220,XSL Script Processing,Transportation/Logistics,1,Cobalt Group(intrusion-set)
T1221,Template Injection,Education,1,DarkHydrus(intrusion-set)
T1221,Template Injection,Finance,1,Chaes(malware)
T1221,Template Injection,Government/Public,8,Operation Dream Job(campaign); Dragonfly(intrusion-set); Gamaredon Group(intrusion-set); Tropic Trooper(intrusion-set); DarkHydrus(intrusion-set)
T1221,Template Injection,Healthcare,1,Tropic Trooper(intrusion-set)
T1221,Template Injection,Manufacturing/Industrial,1,Dragonfly(intrusion-set)
T1221,Template Injection,Retail/Consumer,1,Chaes(malware)
T1221,Template Injection,Transportation/Logistics,2,Tropic Trooper(intrusion-set); APT28(intrusion-set)
T1222.001,Windows File and Directory Permissions Modification,Finance,3,Storm-1811(intrusion-set); Wizard Spider(intrusion-set); Grandoreiro(malware)
T1222.001,Windows File and Directory Permissions Modification,Healthcare,2,Wizard Spider(intrusion-set); BitPaymer(malware)
T1222.001,Windows File and Directory Permissions Modification,Manufacturing/Industrial,1,WastedLocker(malware)
T1222.001,Windows File and Directory Permissions Modification,Retail/Consumer,2,Wizard Spider(intrusion-set); WannaCry(malware)
T1222.001,Windows File and Directory Permissions Modification,Technology/IT,1,WastedLocker(malware)
T1222.001,Windows File and Directory Permissions Modification,Transportation/Logistics,1,Grandoreiro(malware)
T1222.002,Linux and Mac File and Directory Permissions Modification,Energy/Utilities,1,KV Botnet Activity(campaign)
T1222.002,Linux and Mac File and Directory Permissions Modification,Finance,1,Black Basta(malware)
T1222.002,Linux and Mac File and Directory Permissions Modification,Government/Public,2,APT32(intrusion-set); COATHANGER(malware)
T1222.002,Linux and Mac File and Directory Permissions Modification,Retail/Consumer,3,Rocke(intrusion-set); Black Basta(malware); XCSSET(malware)
T1222.002,Linux and Mac File and Directory Permissions Modification,Telecom,1,KV Botnet Activity(campaign)
T1222.002,Linux and Mac File and Directory Permissions Modification,Transportation/Logistics,1,Kinsing(malware)
T1480,Execution Guardrails,Finance,1,ShrinkLocker(malware)
T1480,Execution Guardrails,Government/Public,5,Gamaredon Group(intrusion-set); Torisma(malware); LunarLoader(malware); LockBit 3.0(malware); ROADSWEEP(malware)
T1480,Execution Guardrails,Healthcare,1,BitPaymer(malware)
T1480,Execution Guardrails,Manufacturing/Industrial,3,Torisma(malware); Stuxnet(malware); SUNSPOT(malware)
T1480,Execution Guardrails,Retail/Consumer,3,Apostle(malware); NativeZone(malware); StealBit(malware)
T1480,Execution Guardrails,Technology/IT,1,Exbyte(malware)
T1480,Execution Guardrails,Telecom,1,NativeZone(malware)
T1480,Execution Guardrails,Transportation/Logistics,2,Stuxnet(malware); BPFDoor(malware)
T1480.001,Environmental Keying,Education,1,APT41(intrusion-set)
T1480.001,Environmental Keying,Finance,1,APT41(intrusion-set)
T1480.001,Environmental Keying,Government/Public,2,Ninja(malware); Pikabot(malware)
T1480.001,Environmental Keying,Healthcare,1,APT41(intrusion-set)
T1480.001,Environmental Keying,Retail/Consumer,3,APT41(intrusion-set); Ninja(malware); InvisiMole(malware)
T1480.001,Environmental Keying,Technology/IT,1,APT41(intrusion-set)
T1480.001,Environmental Keying,Telecom,1,APT41(intrusion-set)
T1480.001,Environmental Keying,Transportation/Logistics,1,APT41(intrusion-set)
T1480.002,Mutual Exclusion,Energy/Utilities,1,REvil(malware)
T1480.002,Mutual Exclusion,Finance,2,APT38(intrusion-set); Black Basta(malware)
T1480.002,Mutual Exclusion,Government/Public,1,LockBit 3.0(malware)
T1480.002,Mutual Exclusion,Manufacturing/Industrial,2,REvil(malware); SUNSPOT(malware)
T1480.002,Mutual Exclusion,Retail/Consumer,1,Black Basta(malware)
T1480.002,Mutual Exclusion,Transportation/Logistics,3,APT38(intrusion-set); BPFDoor(malware); REvil(malware)
T1482,Domain Trust Discovery,Education,1,Earth Lusca(intrusion-set)
T1482,Domain Trust Discovery,Energy/Utilities,2,dsquery(tool); Nltest(tool)
T1482,Domain Trust Discovery,Finance,7,Storm-1811(intrusion-set); Earth Lusca(intrusion-set); FIN8(intrusion-set); TrickBot(malware); BADHATCH(malware)
T1482,Domain Trust Discovery,Government/Public,5,SolarWinds Compromise(campaign); Lotus Blossom(intrusion-set); Earth Lusca(intrusion-set); Magic Hound(intrusion-set); Pikabot(malware)
T1482,Domain Trust Discovery,Healthcare,3,FIN8(intrusion-set); Bazar(malware); AdFind(tool)
T1482,Domain Trust Discovery,Manufacturing/Industrial,3,SolarWinds Compromise(campaign); Bazar(malware); PoshC2(tool)
T1482,Domain Trust Discovery,Retail/Consumer,5,FIN8(intrusion-set); TrickBot(malware); BADHATCH(malware); Empire(tool); PoshC2(tool)
T1482,Domain Trust Discovery,Technology/IT,3,SolarWinds Compromise(campaign); FIN8(intrusion-set); BADHATCH(malware)
T1482,Domain Trust Discovery,Telecom,2,SolarWinds Compromise(campaign); Earth Lusca(intrusion-set)
T1482,Domain Trust Discovery,Transportation/Logistics,4,SolarWinds Compromise(campaign); Chimera(intrusion-set); Bazar(malware); Empire(tool)
T1484.001,Group Policy Modification,Education,1,APT41(intrusion-set)
T1484.001,Group Policy Modification,Energy/Utilities,1,2022 Ukraine Electric Power Attack(campaign)
T1484.001,Group Policy Modification,Finance,4,Indrik Spider(intrusion-set); APT41(intrusion-set); Cinnamon Tempest(intrusion-set); HermeticWiper(malware)
T1484.001,Group Policy Modification,Government/Public,4,Cinnamon Tempest(intrusion-set); LockBit 3.0(malware); HermeticWiper(malware); Meteor(malware)
T1484.001,Group Policy Modification,Healthcare,1,APT41(intrusion-set)
T1484.001,Group Policy Modification,Retail/Consumer,2,APT41(intrusion-set); Empire(tool)
T1484.001,Group Policy Modification,Technology/IT,2,APT41(intrusion-set); HermeticWiper(malware)
T1484.001,Group Policy Modification,Telecom,1,APT41(intrusion-set)
T1484.001,Group Policy Modification,Transportation/Logistics,4,APT41(intrusion-set); Prestige(malware); Meteor(malware); Empire(tool)
T1484.002,Trust Modification,Finance,1,Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Government/Public,1,SolarWinds Compromise(campaign)
T1484.002,Trust Modification,Healthcare,1,Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Manufacturing/Industrial,2,SolarWinds Compromise(campaign); Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Retail/Consumer,1,Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Technology/IT,2,SolarWinds Compromise(campaign); Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Telecom,2,SolarWinds Compromise(campaign); Scattered Spider(intrusion-set)
T1484.002,Trust Modification,Transportation/Logistics,1,SolarWinds Compromise(campaign)
T1485,Data Destruction,Education,2,LAPSUS$(intrusion-set); Proxysvc(malware)
T1485,Data Destruction,Energy/Utilities,8,2022 Ukraine Electric Power Attack(campaign); Sandworm Team(intrusion-set); LAPSUS$(intrusion-set); Olympic Destroyer(malware); BlackEnergy(malware)
T1485,Data Destruction,Finance,3,APT38(intrusion-set); ShrinkLocker(malware); HermeticWiper(malware)
T1485,Data Destruction,Government/Public,6,Sandworm Team(intrusion-set); LAPSUS$(intrusion-set); AcidRain(malware); WhisperGate(malware); HermeticWiper(malware)
T1485,Data Destruction,Healthcare,1,LAPSUS$(intrusion-set)
T1485,Data Destruction,Manufacturing/Industrial,3,LAPSUS$(intrusion-set); REvil(malware); Industroyer(malware)
T1485,Data Destruction,Retail/Consumer,3,Olympic Destroyer(malware); Apostle(malware); MultiLayer Wiper(malware)
T1485,Data Destruction,Technology/IT,3,LAPSUS$(intrusion-set); WhisperGate(malware); HermeticWiper(malware)
T1485,Data Destruction,Telecom,3,LAPSUS$(intrusion-set); WhisperGate(malware); AcidPour(malware)
T1485,Data Destruction,Transportation/Logistics,5,APT38(intrusion-set); Lazarus Group(intrusion-set); BlackEnergy(malware); REvil(malware); Meteor(malware)
T1486,Data Encrypted for Impact,Education,4,APT41(intrusion-set); INC Ransom(intrusion-set); Akira(malware); Clop(malware)
T1486,Data Encrypted for Impact,Energy/Utilities,7,FIN7(intrusion-set); Sandworm Team(intrusion-set); EKANS(malware); HELLOKITTY(malware); REvil(malware)
T1486,Data Encrypted for Impact,Finance,17,APT38(intrusion-set); Indrik Spider(intrusion-set); APT41(intrusion-set); Storm-1811(intrusion-set); FIN7(intrusion-set)
T1486,Data Encrypted for Impact,Government/Public,10,HomeLand Justice(campaign); Sandworm Team(intrusion-set); Magic Hound(intrusion-set); AvosLocker(malware); RobbinHood(malware)
T1486,Data Encrypted for Impact,Healthcare,10,APT41(intrusion-set); FIN7(intrusion-set); Scattered Spider(intrusion-set); INC Ransom(intrusion-set); FIN8(intrusion-set)
T1486,Data Encrypted for Impact,Manufacturing/Industrial,10,Scattered Spider(intrusion-set); INC Ransom(intrusion-set); EKANS(malware); AvosLocker(malware); WastedLocker(malware)
T1486,Data Encrypted for Impact,Retail/Consumer,17,C0018(campaign); HomeLand Justice(campaign); APT41(intrusion-set); FIN7(intrusion-set); Scattered Spider(intrusion-set)
T1486,Data Encrypted for Impact,Technology/IT,6,APT41(intrusion-set); Scattered Spider(intrusion-set); FIN8(intrusion-set); WastedLocker(malware); Cuba(malware)
T1486,Data Encrypted for Impact,Telecom,4,APT41(intrusion-set); Scattered Spider(intrusion-set); Pay2Key(malware); Clop(malware)
T1486,Data Encrypted for Impact,Transportation/Logistics,9,APT38(intrusion-set); APT41(intrusion-set); FIN7(intrusion-set); Prestige(malware); Bad Rabbit(malware)
T1489,Service Stop,Education,2,LAPSUS$(intrusion-set); Clop(malware)
T1489,Service Stop,Energy/Utilities,10,Sandworm Team(intrusion-set); LAPSUS$(intrusion-set); EKANS(malware); Olympic Destroyer(malware); REvil(malware)
T1489,Service Stop,Finance,9,Indrik Spider(intrusion-set); Wizard Spider(intrusion-set); AvosLocker(malware); Cuba(malware); Pay2Key(malware)
T1489,Service Stop,Government/Public,12,Sandworm Team(intrusion-set); LAPSUS$(intrusion-set); AvosLocker(malware); RobbinHood(malware); Conti(malware)
T1489,Service Stop,Healthcare,5,LAPSUS$(intrusion-set); Wizard Spider(intrusion-set); EKANS(malware); Pysa(malware); Clop(malware)
T1489,Service Stop,Manufacturing/Industrial,7,LAPSUS$(intrusion-set); EKANS(malware); AvosLocker(malware); MegaCortex(malware); REvil(malware)
T1489,Service Stop,Retail/Consumer,8,Wizard Spider(intrusion-set); Olympic Destroyer(malware); Megazord(malware); Babuk(malware); WannaCry(malware)
T1489,Service Stop,Technology/IT,3,LAPSUS$(intrusion-set); Cuba(malware); HermeticWiper(malware)
T1489,Service Stop,Telecom,3,LAPSUS$(intrusion-set); Pay2Key(malware); Clop(malware)
T1489,Service Stop,Transportation/Logistics,7,Lazarus Group(intrusion-set); Prestige(malware); Cuba(malware); REvil(malware); LookBack(malware)
T1490,Inhibit System Recovery,Education,2,Akira(malware); Clop(malware)
T1490,Inhibit System Recovery,Energy/Utilities,6,Sandworm Team(intrusion-set); EKANS(malware); Olympic Destroyer(malware); HELLOKITTY(malware); REvil(malware)
T1490,Inhibit System Recovery,Finance,7,Wizard Spider(intrusion-set); ProLock(malware); Black Basta(malware); MegaCortex(malware); HermeticWiper(malware)
T1490,Inhibit System Recovery,Government/Public,9,Sandworm Team(intrusion-set); RobbinHood(malware); Playcrypt(malware); Conti(malware); LockBit 3.0(malware)
T1490,Inhibit System Recovery,Healthcare,6,Wizard Spider(intrusion-set); EKANS(malware); Playcrypt(malware); Pysa(malware); Clop(malware)
T1490,Inhibit System Recovery,Manufacturing/Industrial,7,EKANS(malware); WastedLocker(malware); Conficker(malware); Akira(malware); MegaCortex(malware)
T1490,Inhibit System Recovery,Retail/Consumer,10,Wizard Spider(intrusion-set); Olympic Destroyer(malware); InvisiMole(malware); Babuk(malware); MultiLayer Wiper(malware)
T1490,Inhibit System Recovery,Technology/IT,3,WastedLocker(malware); Akira(malware); HermeticWiper(malware)
T1490,Inhibit System Recovery,Telecom,1,Clop(malware)
T1490,Inhibit System Recovery,Transportation/Logistics,4,Prestige(malware); REvil(malware); Clop(malware); Meteor(malware)
T1491.001,Internal Defacement,Finance,2,ShrinkLocker(malware); Black Basta(malware)
T1491.001,Internal Defacement,Government/Public,3,Gamaredon Group(intrusion-set); ROADSWEEP(malware); Meteor(malware)
T1491.001,Internal Defacement,Retail/Consumer,1,Black Basta(malware)
T1491.001,Internal Defacement,Transportation/Logistics,2,Lazarus Group(intrusion-set); Meteor(malware)
T1491.002,External Defacement,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1491.002,External Defacement,Government/Public,2,Sandworm Team(intrusion-set); Ember Bear(intrusion-set)
T1491.002,External Defacement,Telecom,1,Ember Bear(intrusion-set)
T1495,Firmware Corruption,Finance,1,TrickBot(malware)
T1495,Firmware Corruption,Retail/Consumer,2,TrickBot(malware); Bad Rabbit(malware)
T1495,Firmware Corruption,Transportation/Logistics,1,Bad Rabbit(malware)
T1496.001,Compute Hijacking,Education,2,ShadowRay(campaign); APT41(intrusion-set)
T1496.001,Compute Hijacking,Finance,1,APT41(intrusion-set)
T1496.001,Compute Hijacking,Healthcare,2,ShadowRay(campaign); APT41(intrusion-set)
T1496.001,Compute Hijacking,Retail/Consumer,3,ShadowRay(campaign); APT41(intrusion-set); Rocke(intrusion-set)
T1496.001,Compute Hijacking,Technology/IT,2,APT41(intrusion-set); LoudMiner(malware)
T1496.001,Compute Hijacking,Telecom,2,ShadowRay(campaign); APT41(intrusion-set)
T1496.001,Compute Hijacking,Transportation/Logistics,2,APT41(intrusion-set); Kinsing(malware)
T1497,Virtualization/Sandbox Evasion,Energy/Utilities,1,Operation Spalax(campaign)
